time,open,high,low,close,volume
2024-01-01T00:00:00.000Z,1.10427,1.10447,1.10356,1.10365,0
2024-01-02T00:00:00.000Z,1.10366,1.10432,1.09375,1.09416,0
2024-01-03T00:00:00.000Z,1.09416,1.09654,1.08929,1.09258,0
2024-01-04T00:00:00.000Z,1.09259,1.09721,1.0916,1.09462,0
2024-01-05T00:00:00.000Z,1.09461,1.09984,1.08767,1.09392,0
2024-01-07T00:00:00.000Z,1.09386,1.09456,1.09349,1.09415,0
2024-01-08T00:00:00.000Z,1.09413,1.09788,1.09226,1.09497,0
2024-01-09T00:00:00.000Z,1.09497,1.09663,1.09103,1.09317,0
2024-01-10T00:00:00.000Z,1.09316,1.09747,1.09228,1.0974,0
2024-01-11T00:00:00.000Z,1.09742,1.1,1.09302,1.09824,0
2024-01-12T00:00:00.000Z,1.09823,1.09868,1.09359,1.09483,0
2024-01-14T00:00:00.000Z,1.0948,1.09502,1.0944,1.09451,0
2024-01-15T00:00:00.000Z,1.09451,1.09675,1.09335,1.09449,0
2024-01-16T00:00:00.000Z,1.09447,1.09461,1.0862,1.08714,0
2024-01-17T00:00:00.000Z,1.08786,1.0886,1.08445,1.0886,0
2024-01-18T00:00:00.000Z,1.08861,1.09067,1.08466,1.08799,0
2024-01-19T00:00:00.000Z,1.088,1.08983,1.08656,1.0896,0
2024-01-21T00:00:00.000Z,1.08906,1.08976,1.08878,1.0892,0
2024-01-22T00:00:00.000Z,1.0892,1.09094,1.08768,1.08772,0
2024-01-23T00:00:00.000Z,1.08776,1.09162,1.08215,1.08572,0
2024-01-24T00:00:00.000Z,1.08573,1.09323,1.08514,1.0881,0
2024-01-25T00:00:00.000Z,1.08811,1.09018,1.08216,1.08454,0
2024-01-26T00:00:00.000Z,1.08455,1.08854,1.08128,1.08504,0
2024-01-28T00:00:00.000Z,1.08468,1.0849,1.08414,1.08422,0
2024-01-29T00:00:00.000Z,1.08423,1.085,1.07958,1.08336,0
2024-01-30T00:00:00.000Z,1.08336,1.08573,1.08119,1.08428,0
2024-01-31T00:00:00.000Z,1.08429,1.08874,1.07949,1.08039,0
2024-02-01T00:00:00.000Z,1.08039,1.08761,1.07799,1.08742,0
2024-02-02T00:00:00.000Z,1.08741,1.08974,1.07804,1.07849,0
2024-02-04T00:00:00.000Z,1.07854,1.07858,1.07698,1.07796,0
2024-02-05T00:00:00.000Z,1.07796,1.07861,1.07231,1.0741,0
2024-02-06T00:00:00.000Z,1.07409,1.07623,1.07225,1.07566,0
2024-02-07T00:00:00.000Z,1.07569,1.07838,1.07556,1.07754,0
2024-02-08T00:00:00.000Z,1.07754,1.07889,1.07416,1.07776,0
2024-02-09T00:00:00.000Z,1.07775,1.07951,1.07621,1.07821,0
2024-02-11T00:00:00.000Z,1.07767,1.07983,1.07766,1.07979,0
2024-02-12T00:00:00.000Z,1.0798,1.08055,1.07559,1.07717,0
2024-02-13T00:00:00.000Z,1.07718,1.07985,1.07005,1.07083,0
2024-02-14T00:00:00.000Z,1.07083,1.07344,1.06949,1.07319,0
2024-02-15T00:00:00.000Z,1.07321,1.07847,1.07246,1.07726,0
2024-02-16T00:00:00.000Z,1.07726,1.07874,1.07319,1.07749,0
2024-02-18T00:00:00.000Z,1.07718,1.0785,1.07718,1.0784,0
2024-02-19T00:00:00.000Z,1.07838,1.07894,1.07621,1.07754,0
2024-02-20T00:00:00.000Z,1.07753,1.08387,1.07615,1.08098,0
2024-02-21T00:00:00.000Z,1.081,1.08243,1.07899,1.08202,0
2024-02-22T00:00:00.000Z,1.08201,1.08882,1.08026,1.08253,0
2024-02-23T00:00:00.000Z,1.08253,1.08395,1.08117,1.08174,0
2024-02-25T00:00:00.000Z,1.08318,1.08322,1.08182,1.0819,0
2024-02-26T00:00:00.000Z,1.08188,1.08597,1.08126,1.08503,0
2024-02-27T00:00:00.000Z,1.08504,1.08659,1.0833,1.0841,0
2024-02-28T00:00:00.000Z,1.08411,1.08458,1.07966,1.08383,0
2024-02-29T00:00:00.000Z,1.08384,1.08558,1.07958,1.08055,0
2024-03-01T00:00:00.000Z,1.08055,1.08432,1.07981,1.08368,0
2024-03-03T00:00:00.000Z,1.08359,1.0844,1.0835,1.08416,0
2024-03-04T00:00:00.000Z,1.08417,1.08667,1.08377,1.08541,0
2024-03-05T00:00:00.000Z,1.0854,1.0876,1.08403,1.08555,0
2024-03-06T00:00:00.000Z,1.08554,1.09153,1.08421,1.08995,0
2024-03-07T00:00:00.000Z,1.08994,1.09513,1.08678,1.09509,0
2024-03-08T00:00:00.000Z,1.0951,1.09812,1.09183,1.09348,0
2024-03-10T00:00:00.000Z,1.09411,1.09436,1.09359,1.09426,0
2024-03-11T00:00:00.000Z,1.09427,1.0948,1.09145,1.09304,0
2024-03-12T00:00:00.000Z,1.09306,1.09438,1.09023,1.09267,0
2024-03-13T00:00:00.000Z,1.09268,1.09638,1.09201,1.0953,0
2024-03-14T00:00:00.000Z,1.09529,1.09547,1.08806,1.08827,0
2024-03-15T00:00:00.000Z,1.08828,1.08996,1.0873,1.08869,0
2024-03-17T00:00:00.000Z,1.08905,1.08911,1.08817,1.08835,0
2024-03-18T00:00:00.000Z,1.08836,1.09061,1.08661,1.08732,0
2024-03-19T00:00:00.000Z,1.08732,1.08765,1.08347,1.08616,0
2024-03-20T00:00:00.000Z,1.08617,1.09374,1.08364,1.09373,0
2024-03-21T00:00:00.000Z,1.09373,1.09426,1.08554,1.08618,0
2024-03-22T00:00:00.000Z,1.08622,1.08679,1.08017,1.08065,0
2024-03-24T00:00:00.000Z,1.08068,1.08104,1.08046,1.08071,0
2024-03-25T00:00:00.000Z,1.08071,1.08424,1.08021,1.0837,0
2024-03-26T00:00:00.000Z,1.0837,1.08643,1.08242,1.08325,0
2024-03-27T00:00:00.000Z,1.08326,1.0839,1.08101,1.08123,0
2024-03-28T00:00:00.000Z,1.08123,1.08265,1.07751,1.07911,0
2024-03-29T00:00:00.000Z,1.07912,1.08051,1.07678,1.07898,0
2024-03-31T00:00:00.000Z,1.07882,1.07965,1.07848,1.07865,0
2024-04-01T00:00:00.000Z,1.07932,1.07987,1.07309,1.07398,0
2024-04-02T00:00:00.000Z,1.07398,1.0779,1.07246,1.07682,0
2024-04-03T00:00:00.000Z,1.07682,1.08382,1.0764,1.08376,0
2024-04-04T00:00:00.000Z,1.08376,1.08765,1.08317,1.08363,0
2024-04-05T00:00:00.000Z,1.08365,1.08479,1.07913,1.08352,0
2024-04-07T00:00:00.000Z,1.08347,1.08379,1.08272,1.0828,0
2024-04-08T00:00:00.000Z,1.08279,1.08621,1.08208,1.08604,0
2024-04-09T00:00:00.000Z,1.08604,1.0885,1.08477,1.08586,0
2024-04-10T00:00:00.000Z,1.08585,1.08665,1.07288,1.07431,0
2024-04-11T00:00:00.000Z,1.0743,1.07564,1.06992,1.07281,0
2024-04-12T00:00:00.000Z,1.0728,1.07282,1.06226,1.06385,0
2024-04-14T00:00:00.000Z,1.06352,1.06514,1.06309,1.06497,0
2024-04-15T00:00:00.000Z,1.06497,1.06651,1.06202,1.06269,0
2024-04-16T00:00:00.000Z,1.06268,1.06535,1.0601,1.06194,0
2024-04-17T00:00:00.000Z,1.06195,1.06796,1.0606,1.06725,0
2024-04-18T00:00:00.000Z,1.06727,1.069,1.06404,1.06404,0
2024-04-19T00:00:00.000Z,1.06405,1.06775,1.06104,1.06526,0
2024-04-21T00:00:00.000Z,1.06495,1.06614,1.06456,1.06587,0
