time,open,high,low,close,volume
2024-01-01T00:00:00.000Z,140.843,141.128,140.811,141.11,0
2024-01-02T00:00:00.000Z,141.11,142.216,141.096,142.173,0
2024-01-03T00:00:00.000Z,142.174,143.731,141.858,142.995,0
2024-01-04T00:00:00.000Z,142.995,144.85,142.853,144.772,0
2024-01-05T00:00:00.000Z,144.772,145.976,143.806,144.603,0
2024-01-07T00:00:00.000Z,144.453,144.917,144.382,144.721,0
2024-01-08T00:00:00.000Z,144.721,144.797,143.661,144.224,0
2024-01-09T00:00:00.000Z,144.223,144.623,143.419,144.431,0
2024-01-10T00:00:00.000Z,144.431,145.828,144.416,145.723,0
2024-01-11T00:00:00.000Z,145.724,146.414,144.938,145.1,0
2024-01-12T00:00:00.000Z,145.1,145.566,144.354,144.904,0
2024-01-14T00:00:00.000Z,144.78,145.171,144.78,145.148,0
2024-01-15T00:00:00.000Z,145.149,145.941,144.933,145.79,0
2024-01-16T00:00:00.000Z,145.79,147.31,145.583,147.242,0
2024-01-17T00:00:00.000Z,147.242,148.524,147.097,148.134,0
2024-01-18T00:00:00.000Z,148.134,148.299,147.654,148.122,0
2024-01-19T00:00:00.000Z,148.122,148.802,147.838,148.04,0
2024-01-21T00:00:00.000Z,148.207,148.259,148.001,148.123,0
2024-01-22T00:00:00.000Z,148.124,148.302,147.615,148.145,0
2024-01-23T00:00:00.000Z,148.144,148.694,146.975,148.248,0
2024-01-24T00:00:00.000Z,148.235,148.26,146.648,147.586,0
2024-01-25T00:00:00.000Z,147.585,147.936,147.081,147.721,0
2024-01-26T00:00:00.000Z,147.721,148.209,147.393,148.149,0
2024-01-28T00:00:00.000Z,148.087,148.185,148.023,148.18,0
2024-01-29T00:00:00.000Z,148.178,148.333,147.25,147.485,0
2024-01-30T00:00:00.000Z,147.486,147.926,147.096,147.332,0
2024-01-31T00:00:00.000Z,147.333,147.898,146.007,147.006,0
2024-02-01T00:00:00.000Z,147.005,147.114,145.896,146.459,0
2024-02-02T00:00:00.000Z,146.46,148.583,146.24,148.308,0
2024-02-04T00:00:00.000Z,148.381,148.673,148.33,148.512,0
2024-02-05T00:00:00.000Z,148.512,148.892,148.266,148.664,0
2024-02-06T00:00:00.000Z,148.663,148.787,147.74,147.818,0
2024-02-07T00:00:00.000Z,147.82,148.257,147.618,148.085,0
2024-02-08T00:00:00.000Z,148.086,149.477,147.93,149.261,0
2024-02-09T00:00:00.000Z,149.262,149.575,149.005,149.256,0
2024-02-11T00:00:00.000Z,149.213,149.314,149.078,149.179,0
2024-02-12T00:00:00.000Z,149.179,149.478,148.926,149.404,0
2024-02-13T00:00:00.000Z,149.404,150.883,149.224,150.723,0
2024-02-14T00:00:00.000Z,150.722,150.775,150.343,150.556,0
2024-02-15T00:00:00.000Z,150.555,150.555,149.523,149.959,0
2024-02-16T00:00:00.000Z,149.958,150.645,149.923,150.181,0
2024-02-18T00:00:00.000Z,150.078,150.195,150.032,150.148,0
2024-02-19T00:00:00.000Z,150.147,150.301,149.871,150.271,0
2024-02-20T00:00:00.000Z,150.27,150.437,149.683,149.964,0
2024-02-21T00:00:00.000Z,149.966,150.391,149.851,150.339,0
2024-02-22T00:00:00.000Z,150.338,150.688,150.015,150.473,0
2024-02-23T00:00:00.000Z,150.473,150.767,150.292,150.473,0
2024-02-25T00:00:00.000Z,150.46,150.562,150.336,150.5,0
2024-02-26T00:00:00.000Z,150.501,150.837,150.292,150.572,0
2024-02-27T00:00:00.000Z,150.57,150.609,150.073,150.513,0
2024-02-28T00:00:00.000Z,150.516,150.842,150.373,150.658,0
2024-02-29T00:00:00.000Z,150.656,150.656,149.208,150.068,0
2024-03-01T00:00:00.000Z,150.07,150.72,150.05,150.064,0
2024-03-03T00:00:00.000Z,149.944,150.153,149.944,150.13,0
2024-03-04T00:00:00.000Z,150.129,150.568,149.837,150.453,0
