time,open,high,low,close,volume
2023-12-28T00:00:00.000Z,1.27184,1.27596,1.26105,1.26727,0
2024-01-04T00:00:00.000Z,1.26727,1.27707,1.26106,1.27442,0
2024-01-11T00:00:00.000Z,1.27441,1.27854,1.25963,1.2677,0
2024-01-18T00:00:00.000Z,1.26769,1.27745,1.26478,1.27173,0
2024-01-25T00:00:00.000Z,1.27175,1.27582,1.26399,1.26794,0
2024-02-01T00:00:00.000Z,1.26792,1.27721,1.25181,1.26261,0
2024-02-08T00:00:00.000Z,1.26258,1.26875,1.25352,1.25671,0
2024-02-15T00:00:00.000Z,1.2567,1.26682,1.2541,1.26377,0
2024-02-22T00:00:00.000Z,1.26379,1.27093,1.26112,1.26611,0
2024-02-29T00:00:00.000Z,1.26611,1.27613,1.25995,1.27357,0
2024-03-07T00:00:00.000Z,1.27357,1.28934,1.27228,1.28008,0
2024-03-14T00:00:00.000Z,1.28009,1.28227,1.26674,1.27977,0
2024-03-21T00:00:00.000Z,1.27975,1.2803,1.25748,1.26165,0
2024-03-28T00:00:00.000Z,1.26167,1.26556,1.25391,1.26526,0
2024-04-04T00:00:00.000Z,1.26527,1.2709,1.252,1.25378,0
2024-04-11T00:00:00.000Z,1.25379,1.25784,1.24055,1.24556,0
2024-04-18T00:00:00.000Z,1.24559,1.24843,1.22991,1.24588,0
2024-04-25T00:00:00.000Z,1.2459,1.25693,1.24489,1.2533,0
2024-05-02T00:00:00.000Z,1.25331,1.2634,1.24675,1.24963,0
2024-05-09T00:00:00.000Z,1.24964,1.269,1.24457,1.26882,0
2024-05-16T00:00:00.000Z,1.26885,1.2761,1.26432,1.27202,0
2024-05-23T00:00:00.000Z,1.27201,1.28005,1.26753,1.2697,0
2024-05-30T00:00:00.000Z,1.26971,1.28171,1.26806,1.279,0
2024-06-06T00:00:00.000Z,1.27898,1.28604,1.26876,1.27939,0
2024-06-13T00:00:00.000Z,1.27938,1.28073,1.26568,1.27193,0
2024-06-20T00:00:00.000Z,1.27194,1.27211,1.26153,1.26205,0
2024-06-27T00:00:00.000Z,1.26207,1.27769,1.26125,1.27455,0
2024-07-04T00:00:00.000Z,1.27454,1.28497,1.27408,1.28495,0
2024-07-11T00:00:00.000Z,1.28496,1.30443,1.2849,1.30086,0
2024-07-18T00:00:00.000Z,1.30086,1.30127,1.28771,1.29017,0
2024-07-25T00:00:00.000Z,1.29019,1.29132,1.28064,1.28561,0
2024-08-01T00:00:00.000Z,1.28563,1.28604,1.26724,1.26847,0
2024-08-08T00:00:00.000Z,1.26852,1.28728,1.26648,1.28272,0
2024-08-15T00:00:00.000Z,1.28272,1.31193,1.27984,1.30926,0
2024-08-22T00:00:00.000Z,1.30925,1.32657,1.30763,1.31917,0
2024-08-29T00:00:00.000Z,1.31919,1.32267,1.30873,1.31455,0
2024-09-05T00:00:00.000Z,1.31456,1.32383,1.30016,1.30426,0
2024-09-12T00:00:00.000Z,1.30428,1.32978,1.30317,1.32155,0
2024-09-19T00:00:00.000Z,1.32157,1.34296,1.3153,1.332,0
2024-09-26T00:00:00.000Z,1.332,1.34341,1.32369,1.32643,0
2024-10-03T00:00:00.000Z,1.32644,1.3268,1.30551,1.30632,0
2024-10-10T00:00:00.000Z,1.30633,1.31024,1.29766,1.29876,0
2024-10-17T00:00:00.000Z,1.29878,1.30706,1.2907,1.29105,0
2024-10-24T00:00:00.000Z,1.29107,1.30432,1.29084,1.29577,0
2024-10-31T00:00:00.000Z,1.29578,1.30475,1.28337,1.28823,0
2024-11-07T00:00:00.000Z,1.28822,1.30089,1.26862,1.27068,0
2024-11-14T00:00:00.000Z,1.27068,1.272,1.25967,1.26551,0
2024-11-21T00:00:00.000Z,1.26551,1.26942,1.24869,1.26768,0
2024-11-28T00:00:00.000Z,1.26772,1.27495,1.26167,1.27004,0
2024-12-05T00:00:00.000Z,1.27004,1.2811,1.26923,1.27649,0
2024-12-12T00:00:00.000Z,1.27661,1.27876,1.25618,1.25667,0
2024-12-19T00:00:00.000Z,1.25668,1.26666,1.24748,1.25428,0
