time,open,high,low,close,volume
2023-12-28T00:00:00.000Z,2062.598,2078.825,2030.515,2042.895,0
2024-01-04T00:00:00.000Z,2042.865,2063.838,2016.604,2026.695,0
2024-01-11T00:00:00.000Z,2026.735,2062.145,2001.755,2009.465,0
2024-01-18T00:00:00.000Z,2009.505,2039.278,2005.705,2016.265,0
2024-01-25T00:00:00.000Z,2016.305,2055.878,2009.455,2039.825,0
2024-02-01T00:00:00.000Z,2039.855,2065.348,2014.835,2036.395,0
2024-02-08T00:00:00.000Z,2036.395,2038.635,1984.088,1993.645,0
2024-02-15T00:00:00.000Z,1993.685,2032.195,1990.175,2025.658,0
2024-02-22T00:00:00.000Z,2025.658,2041.285,2015.955,2034.518,0
2024-02-29T00:00:00.000Z,2034.575,2152.085,2028.015,2147.275,0
2024-03-07T00:00:00.000Z,2147.205,2195.085,2144.048,2175.345,0
2024-03-14T00:00:00.000Z,2175.315,2222.875,2145.985,2203.855,0
2024-03-21T00:00:00.000Z,2203.875,2212.275,2157.035,2190.545,0
2024-03-28T00:00:00.000Z,2190.565,2302.555,2187.225,2301.605,0
2024-04-04T00:00:00.000Z,2301.605,2365.185,2267.605,2335.815,0
2024-04-11T00:00:00.000Z,2335.815,2431.385,2323.858,2365.075,0
2024-04-18T00:00:00.000Z,2365.085,2417.745,2291.265,2317.795,0
2024-04-25T00:00:00.000Z,2317.795,2352.418,2281.515,2320.755,0
2024-05-02T00:00:00.000Z,2320.825,2331.988,2277.165,2309.455,0
2024-05-09T00:00:00.000Z,2309.468,2390.188,2306.615,2388.868,0
2024-05-16T00:00:00.000Z,2388.865,2449.985,2370.845,2380.475,0
2024-05-23T00:00:00.000Z,2380.495,2383.605,2325.265,2337.495,0
2024-05-30T00:00:00.000Z,2337.508,2359.598,2314.635,2356.795,0
2024-06-06T00:00:00.000Z,2356.795,2387.595,2286.628,2321.785,0
2024-06-13T00:00:00.000Z,2321.795,2336.575,2295.395,2330.228,0
2024-06-20T00:00:00.000Z,2330.228,2368.558,2293.464,2298.065,0
2024-06-27T00:00:00.000Z,2298.065,2364.795,2296.425,2358.675,0
2024-07-04T00:00:00.000Z,2358.728,2392.815,2347.515,2372.698,0
2024-07-11T00:00:00.000Z,2372.698,2483.548,2371.375,2459.075,0
2024-07-18T00:00:00.000Z,2459.045,2474.805,2383.715,2397.585,0
2024-07-25T00:00:00.000Z,2397.678,2450.848,2353.005,2447.424,0
2024-08-01T00:00:00.000Z,2447.425,2477.494,2364.164,2383.495,0
2024-08-08T00:00:00.000Z,2383.565,2479.715,2382.635,2447.705,0
2024-08-15T00:00:00.000Z,2447.745,2531.558,2432.015,2513.775,0
2024-08-22T00:00:00.000Z,2513.775,2528.888,2470.705,2506.995,0
2024-08-29T00:00:00.000Z,2506.988,2528.558,2471.718,2495.185,0
2024-09-05T00:00:00.000Z,2495.188,2529.125,2485.015,2512.715,0
2024-09-12T00:00:00.000Z,2512.715,2599.995,2510.885,2559.115,0
2024-09-19T00:00:00.000Z,2559.125,2670.348,2551.005,2658.145,0
2024-09-26T00:00:00.000Z,2658.145,2685.405,2624.538,2659.334,0
2024-10-03T00:00:00.000Z,2659.334,2670.065,2604.575,2608.745,0
2024-10-10T00:00:00.000Z,2608.775,2685.298,2601.734,2673.635,0
2024-10-17T00:00:00.000Z,2673.595,2758.338,2672.914,2717.834,0
2024-10-24T00:00:00.000Z,2717.848,2789.925,2716.885,2785.258,0
2024-10-31T00:00:00.000Z,2785.274,2790.005,2652.295,2663.875,0
2024-11-07T00:00:00.000Z,2663.885,2710.244,2569.175,2570.694,0
2024-11-14T00:00:00.000Z,2570.698,2655.275,2536.664,2652.025,0
2024-11-21T00:00:00.000Z,2652.055,2721.185,2605.085,2636.935,0
2024-11-28T00:00:00.000Z,2637.005,2666.195,2620.815,2650.178,0
2024-12-05T00:00:00.000Z,2650.208,2721.005,2612.585,2719.835,0
2024-12-12T00:00:00.000Z,2719.115,2725.675,2582.264,2587.948,0
2024-12-19T00:00:00.000Z,2587.948,2633.135,2586.815,2618.205,0
