time,open,high,low,close,volume
2025-01-01T00:00:00.000Z,1.25134,1.25194,1.25059,1.25193,0
2025-01-02T00:00:00.000Z,1.2519,1.25402,1.23521,1.23793,0
2025-01-03T00:00:00.000Z,1.23792,1.24338,1.23779,1.24168,0
2025-01-05T00:00:00.000Z,1.2411,1.24335,1.2411,1.24241,0
2025-01-06T00:00:00.000Z,1.24242,1.25507,1.24172,1.25095,0
2025-01-07T00:00:00.000Z,1.25098,1.25756,1.24723,1.24754,0
2025-01-08T00:00:00.000Z,1.24756,1.24939,1.23205,1.23582,0
2025-01-09T00:00:00.000Z,1.23582,1.23649,1.22379,1.2298,0
2025-01-10T00:00:00.000Z,1.2298,1.23214,1.21912,1.22044,0
2025-01-12T00:00:00.000Z,1.21974,1.221,1.21974,1.22034,0
2025-01-13T00:00:00.000Z,1.22034,1.22498,1.20992,1.22315,0
2025-01-14T00:00:00.000Z,1.22315,1.22457,1.21381,1.22104,0
2025-01-15T00:00:00.000Z,1.22103,1.23059,1.21592,1.22419,0
2025-01-16T00:00:00.000Z,1.22418,1.22599,1.21743,1.22337,0
2025-01-17T00:00:00.000Z,1.22337,1.2244,1.21583,1.21583,0
2025-01-19T00:00:00.000Z,1.21706,1.21761,1.21603,1.21747,0
2025-01-20T00:00:00.000Z,1.21748,1.23442,1.21651,1.23312,0
2025-01-21T00:00:00.000Z,1.23319,1.23598,1.22288,1.23377,0
2025-01-22T00:00:00.000Z,1.23376,1.23756,1.23065,1.23134,0
2025-01-23T00:00:00.000Z,1.23134,1.23751,1.2293,1.23538,0
2025-01-24T00:00:00.000Z,1.23537,1.25016,1.2348,1.24757,0
2025-01-26T00:00:00.000Z,1.24668,1.24725,1.24557,1.24574,0
2025-01-27T00:00:00.000Z,1.24574,1.25229,1.24255,1.24506,0
2025-01-28T00:00:00.000Z,1.24506,1.2465,1.24141,1.24406,0
2025-01-29T00:00:00.000Z,1.24406,1.24631,1.23929,1.24542,0
2025-01-30T00:00:00.000Z,1.24541,1.24765,1.24074,1.24216,0
2025-01-31T00:00:00.000Z,1.24218,1.24715,1.23856,1.23919,0
2025-02-02T00:00:00.000Z,1.22855,1.23232,1.22825,1.22895,0
2025-02-03T00:00:00.000Z,1.22896,1.24547,1.22488,1.24333,0
2025-02-04T00:00:00.000Z,1.24331,1.24929,1.23785,1.24748,0
2025-02-05T00:00:00.000Z,1.2475,1.25496,1.2463,1.25008,0
2025-02-06T00:00:00.000Z,1.25007,1.2509,1.23598,1.24339,0
2025-02-07T00:00:00.000Z,1.24338,1.24932,1.23758,1.23965,0
2025-02-09T00:00:00.000Z,1.23694,1.23942,1.23623,1.23889,0
2025-02-10T00:00:00.000Z,1.2389,1.24219,1.23539,1.23595,0
2025-02-11T00:00:00.000Z,1.23596,1.24544,1.23321,1.2451,0
2025-02-12T00:00:00.000Z,1.2451,1.24831,1.23734,1.24502,0
2025-02-13T00:00:00.000Z,1.24507,1.25692,1.2442,1.25644,0
2025-02-14T00:00:00.000Z,1.25648,1.26299,1.25493,1.25832,0
2025-02-16T00:00:00.000Z,1.25837,1.2588,1.25778,1.25838,0
2025-02-17T00:00:00.000Z,1.25839,1.26346,1.25789,1.26204,0
