time,open,high,low,close,volume
2024-12-26T00:00:00.000Z,157.151,157.776,157.151,157.7,0
2025-01-02T00:00:00.000Z,157.7,158.55,156.24,158.188,0
2025-01-09T00:00:00.000Z,158.186,158.877,155.935,156.219,0
2025-01-16T00:00:00.000Z,156.218,156.706,154.772,156.431,0
2025-01-23T00:00:00.000Z,156.431,156.751,153.71,155.176,0
2025-01-30T00:00:00.000Z,155.174,155.882,152.109,152.65,0
2025-02-06T00:00:00.000Z,152.648,154.801,150.927,154.232,0
2025-02-13T00:00:00.000Z,154.23,154.664,151.119,151.218,0
2025-02-20T00:00:00.000Z,151.218,151.232,148.562,148.876,0
2025-02-27T00:00:00.000Z,148.877,151.301,148.096,148.882,0
2025-03-06T00:00:00.000Z,148.88,149.331,146.538,148.29,0
2025-03-13T00:00:00.000Z,148.294,150.146,147.411,148.456,0
2025-03-20T00:00:00.000Z,148.456,150.942,148.178,150.472,0
2025-03-27T00:00:00.000Z,150.47,151.208,148.15,148.409,0
2025-04-03T00:00:00.000Z,148.409,148.409,143.992,147.404,0
2025-04-10T00:00:00.000Z,147.403,147.71,141.641,141.838,0
2025-04-17T00:00:00.000Z,141.838,143.571,139.885,143.11,0
2025-04-24T00:00:00.000Z,143.109,144.029,141.938,143.013,0
2025-05-01T00:00:00.000Z,143.01,145.924,142.353,143.876,0
2025-05-08T00:00:00.000Z,143.876,148.651,143.443,146.616,0
2025-05-15T00:00:00.000Z,146.613,146.749,143.282,144.095,0
2025-05-22T00:00:00.000Z,144.097,145.076,142.112,144.897,0
2025-05-29T00:00:00.000Z,144.897,146.285,142.378,142.77,0
2025-06-05T00:00:00.000Z,142.769,145.463,142.53,144.251,0
2025-06-12T00:00:00.000Z,144.252,145.44,142.79,144.989,0
2025-06-19T00:00:00.000Z,144.984,148.025,144.512,145.223,0
2025-06-26T00:00:00.000Z,145.223,145.223,142.679,143.612,0
2025-07-03T00:00:00.000Z,143.612,147.182,143.443,146.237,0
2025-07-10T00:00:00.000Z,146.236,149.184,145.753,147.877,0
2025-07-17T00:00:00.000Z,147.873,149.087,146.107,146.448,0
2025-07-24T00:00:00.000Z,146.448,149.532,145.853,149.313,0
2025-07-31T00:00:00.000Z,149.312,150.916,146.617,147.213,0
2025-08-07T00:00:00.000Z,147.22,148.517,146.691,147.259,0
2025-08-14T00:00:00.000Z,147.256,148.112,146.213,147.342,0
2025-08-21T00:00:00.000Z,147.338,148.777,146.572,147.285,0
2025-08-28T00:00:00.000Z,147.285,149.136,146.66,148.055,0
2025-09-04T00:00:00.000Z,148.056,148.777,146.309,147.344,0
2025-09-11T00:00:00.000Z,147.342,148.179,145.481,146.837,0
2025-09-18T00:00:00.000Z,146.835,148.915,146.768,148.805,0
2025-09-25T00:00:00.000Z,148.804,149.955,146.587,147.006,0
2025-10-02T00:00:00.000Z,147.005,152.998,146.599,152.527,0
2025-10-09T00:00:00.000Z,152.526,153.272,150.75,150.914,0
2025-10-16T00:00:00.000Z,150.913,152.174,149.378,151.9,0
2025-10-23T00:00:00.000Z,151.901,153.255,151.537,152.725,0
2025-10-30T00:00:00.000Z,152.727,154.482,152.162,154.088,0
2025-11-06T00:00:00.000Z,154.089,155.044,152.817,154.708,0
2025-11-13T00:00:00.000Z,154.709,157.183,153.615,156.997,0
2025-11-20T00:00:00.000Z,156.998,157.892,155.651,156.22,0
2025-11-27T00:00:00.000Z,156.219,156.582,154.662,155.112,0
2025-12-04T00:00:00.000Z,155.114,156.953,154.343,155.751,0
2025-12-11T00:00:00.000Z,155.749,156.163,154.393,155.489,0
2025-12-18T00:00:00.000Z,155.488,157.778,155.282,155.884,0
