time,open,high,low,close,volume
2023-12-28T00:00:00.000Z,1.10427,1.10447,1.08929,1.09258,0
2024-01-04T00:00:00.000Z,1.09259,1.09984,1.08767,1.0974,0
2024-01-11T00:00:00.000Z,1.09742,1.1,1.08445,1.0886,0
2024-01-18T00:00:00.000Z,1.08861,1.09323,1.08215,1.0881,0
2024-01-25T00:00:00.000Z,1.08811,1.09018,1.07949,1.08039,0
2024-02-01T00:00:00.000Z,1.08039,1.08974,1.07225,1.07754,0
2024-02-08T00:00:00.000Z,1.07754,1.08055,1.06949,1.07319,0
2024-02-15T00:00:00.000Z,1.07321,1.08387,1.07246,1.08202,0
2024-02-22T00:00:00.000Z,1.08201,1.08882,1.07966,1.08383,0
2024-02-29T00:00:00.000Z,1.08384,1.09153,1.07958,1.08995,0
2024-03-07T00:00:00.000Z,1.08994,1.09812,1.08678,1.0953,0
2024-03-14T00:00:00.000Z,1.09529,1.09547,1.08347,1.09373,0
2024-03-21T00:00:00.000Z,1.09373,1.09426,1.08017,1.08123,0
2024-03-28T00:00:00.000Z,1.08123,1.08382,1.07246,1.08376,0
2024-04-04T00:00:00.000Z,1.08376,1.0885,1.07288,1.07431,0
2024-04-11T00:00:00.000Z,1.0743,1.07564,1.0601,1.06725,0
2024-04-18T00:00:00.000Z,1.06727,1.07142,1.06104,1.06972,0
2024-04-25T00:00:00.000Z,1.06973,1.07527,1.06494,1.07165,0
2024-05-02T00:00:00.000Z,1.07164,1.08124,1.06742,1.07488,0
2024-05-09T00:00:00.000Z,1.07492,1.08899,1.07239,1.0889,0
2024-05-16T00:00:00.000Z,1.08894,1.08949,1.08174,1.08251,0
2024-05-23T00:00:00.000Z,1.08251,1.0889,1.07999,1.08009,0
2024-05-30T00:00:00.000Z,1.0801,1.0916,1.07883,1.08728,0
2024-06-06T00:00:00.000Z,1.08727,1.0902,1.07194,1.08109,0
2024-06-13T00:00:00.000Z,1.08108,1.08163,1.06676,1.07458,0
2024-06-20T00:00:00.000Z,1.07458,1.07487,1.0666,1.06804,0
2024-06-27T00:00:00.000Z,1.06806,1.08168,1.0677,1.07895,0
2024-07-04T00:00:00.000Z,1.07896,1.0845,1.07836,1.08327,0
2024-07-11T00:00:00.000Z,1.08328,1.0948,1.0831,1.09395,0
2024-07-18T00:00:00.000Z,1.09394,1.0941,1.08256,1.08393,0
2024-07-25T00:00:00.000Z,1.08394,1.087,1.07982,1.08243,0
2024-08-01T00:00:00.000Z,1.08246,1.10088,1.07774,1.09266,0
2024-08-08T00:00:00.000Z,1.09267,1.10473,1.08814,1.1013,0
2024-08-15T00:00:00.000Z,1.10134,1.1174,1.09495,1.11562,0
2024-08-22T00:00:00.000Z,1.11562,1.12015,1.1098,1.11239,0
2024-08-29T00:00:00.000Z,1.11239,1.11399,1.10263,1.10848,0
2024-09-05T00:00:00.000Z,1.1085,1.11556,1.10019,1.10121,0
2024-09-12T00:00:00.000Z,1.10122,1.11891,1.10055,1.11218,0
2024-09-19T00:00:00.000Z,1.11219,1.1214,1.10683,1.11316,0
2024-09-26T00:00:00.000Z,1.11316,1.12089,1.10325,1.10461,0
2024-10-03T00:00:00.000Z,1.10462,1.10477,1.09362,1.09407,0
2024-10-10T00:00:00.000Z,1.09406,1.09548,1.08532,1.08585,0
2024-10-17T00:00:00.000Z,1.08585,1.08737,1.07612,1.07822,0
2024-10-24T00:00:00.000Z,1.07823,1.08713,1.07688,1.08582,0
2024-10-31T00:00:00.000Z,1.08581,1.09369,1.06824,1.07315,0
2024-11-07T00:00:00.000Z,1.07316,1.08247,1.05556,1.05657,0
2024-11-14T00:00:00.000Z,1.05656,1.06097,1.0496,1.05456,0
2024-11-21T00:00:00.000Z,1.05457,1.05876,1.03325,1.05619,0
2024-11-28T00:00:00.000Z,1.05619,1.05971,1.04607,1.05123,0
2024-12-05T00:00:00.000Z,1.05124,1.06298,1.04802,1.05061,0
2024-12-12T00:00:00.000Z,1.05059,1.05343,1.03439,1.03506,0
2024-12-19T00:00:00.000Z,1.03506,1.04474,1.03429,1.03991,0
